Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;XRRigPosition;CameraGlobalPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability;GazeHitObject;GazeHitPosition
5861395;1000114201181268406;63789618907339;(-0.720, 1.599, 2.724);(-0.015, 0.989, -0.150, -0.006);(0.000, 0.000, 0.000);(-0.720, 1.599, 2.724);(-0.007, -0.297, -0.955);VALID;(-0.060, 0.072, 0.996);(0.000, 0.000, 0.000);VALID;(0.030, 0.058, 0.998);(-0.034, 0.000, 0.000);0.04867218;VALID;(-0.195, 0.085, 0.977);(0.034, 0.000, 0.000);0.05308507;0.2899384;0;None;(0.000, 0.000, 0.000)
5861396;1000114201186270945;63789618907339;(-0.720, 1.599, 2.724);(-0.015, 0.989, -0.150, -0.006);(0.000, 0.000, 0.000);(-0.720, 1.599, 2.724);(-0.007, -0.297, -0.955);VALID;(-0.061, 0.069, 0.996);(0.000, 0.000, 0.000);VALID;(0.030, 0.053, 0.998);(-0.034, 0.000, 0.000);0.04861956;VALID;(-0.195, 0.084, 0.977);(0.034, 0.000, 0.000);0.05321841;0.2890372;0;None;(0.000, 0.000, 0.000)
5861397;1000114201191273340;63789618907350;(-0.721, 1.601, 2.725);(-0.016, 0.989, -0.144, -0.005);(0.000, 0.000, 0.000);(-0.721, 1.601, 2.725);(-0.006, -0.285, -0.958);VALID;(-0.061, 0.066, 0.996);(0.000, 0.000, 0.000);VALID;(0.029, 0.048, 0.998);(-0.034, 0.000, 0.000);0.04849305;VALID;(-0.195, 0.083, 0.977);(0.034, 0.000, 0.000);0.05356073;0.2880076;0;None;(0.000, 0.000, 0.000)
5861398;1000114201196275590;63789618907350;(-0.721, 1.601, 2.725);(-0.016, 0.989, -0.144, -0.005);(0.000, 0.000, 0.000);(-0.721, 1.601, 2.725);(-0.006, -0.285, -0.958);VALID;(-0.061, 0.063, 0.996);(0.000, 0.000, 0.000);VALID;(0.029, 0.043, 0.999);(-0.034, 0.000, 0.000);0.04845585;VALID;(-0.195, 0.081, 0.977);(0.034, 0.000, 0.000);0.05363459;0.2866089;0;None;(0.000, 0.000, 0.000)
5861399;1000114201201277698;63789618907361;(-0.720, 1.603, 2.727);(-0.016, 0.990, -0.138, -0.005);(0.000, 0.000, 0.000);(-0.720, 1.603, 2.727);(-0.005, -0.274, -0.962);VALID;(-0.062, 0.061, 0.996);(0.000, 0.000, 0.000);VALID;(0.029, 0.039, 0.999);(-0.034, 0.000, 0.000);0.04849807;VALID;(-0.196, 0.081, 0.977);(0.034, 0.000, 0.000);0.05389894;0.2848377;0;None;(0.000, 0.000, 0.000)
5861400;1000114201206279663;63789618907362;(-0.720, 1.603, 2.727);(-0.016, 0.990, -0.138, -0.005);(0.000, 0.000, 0.000);(-0.720, 1.603, 2.727);(-0.005, -0.274, -0.962);VALID;(-0.062, 0.060, 0.996);(0.000, 0.000, 0.000);VALID;(0.029, 0.036, 0.999);(-0.034, 0.000, 0.000);0.04867255;VALID;(-0.197, 0.081, 0.977);(0.034, 0.000, 0.000);0.05524887;0.281734;0;None;(0.000, 0.000, 0.000)
5861401;1000114201211281593;63789618907362;(-0.720, 1.603, 2.727);(-0.016, 0.990, -0.138, -0.005);(0.000, 0.000, 0.000);(-0.720, 1.603, 2.727);(-0.005, -0.274, -0.962);VALID;(-0.063, 0.058, 0.996);(0.000, 0.000, 0.000);VALID;(0.029, 0.033, 0.999);(-0.034, 0.000, 0.000);0.04889679;VALID;(-0.198, 0.081, 0.977);(0.034, 0.000, 0.000);0.0558967;0.2794472;0.01922988;None;(0.000, 0.000, 0.000)
5861402;1000114201216283516;63789618907373;(-0.720, 1.605, 2.728);(-0.017, 0.991, -0.132, -0.005);(0.000, 0.000, 0.000);(-0.720, 1.605, 2.728);(-0.005, -0.261, -0.965);VALID;(-0.063, 0.057, 0.996);(0.000, 0.000, 0.000);VALID;(0.029, 0.030, 0.999);(-0.034, 0.000, 0.000);0.04891191;VALID;(-0.198, 0.081, 0.977);(0.034, 0.000, 0.000);0.05663461;0.2771023;0.01185197;None;(0.000, 0.000, 0.000)
5861403;1000114201221285432;63789618907373;(-0.720, 1.605, 2.728);(-0.017, 0.991, -0.132, -0.005);(0.000, 0.000, 0.000);(-0.720, 1.605, 2.728);(-0.005, -0.261, -0.965);VALID;(-0.065, 0.055, 0.996);(0.000, 0.000, 0.000);VALID;(0.029, 0.027, 0.999);(-0.034, 0.000, 0.000);0.04901735;VALID;(-0.199, 0.080, 0.977);(0.034, 0.000, 0.000);0.0569034;0.2754155;0;None;(0.000, 0.000, 0.000)
5861404;1000114201226278093;63789618907384;(-0.720, 1.607, 2.729);(-0.017, 0.992, -0.126, -0.004);(0.000, 0.000, 0.000);(-0.720, 1.607, 2.729);(-0.004, -0.251, -0.968);VALID;(-0.066, 0.053, 0.996);(0.000, 0.000, 0.000);VALID;(0.029, 0.024, 0.999);(-0.034, 0.000, 0.000);0.04913472;VALID;(-0.199, 0.079, 0.977);(0.034, 0.000, 0.000);0.05662462;0.2743784;0.06584729;None;(0.000, 0.000, 0.000)
5861405;1000114201231272465;63789618907384;(-0.720, 1.607, 2.729);(-0.017, 0.992, -0.126, -0.004);(0.000, 0.000, 0.000);(-0.720, 1.607, 2.729);(-0.004, -0.251, -0.968);VALID;(-0.065, 0.042, 0.997);(0.000, 0.000, 0.000);VALID;(0.029, 0.021, 0.999);(-0.034, 0.000, 0.000);0.04915967;VALID;(-0.197, 0.061, 0.978);(0.034, 0.000, 0.000);0.04742103;0.2841722;0;None;(0.000, 0.000, 0.000)
5861406;1000114201236274707;63789618907395;(-0.720, 1.609, 2.731);(-0.018, 0.992, -0.122, -0.004);(0.000, 0.000, 0.000);(-0.720, 1.609, 2.731);(-0.003, -0.243, -0.970);VALID;(-0.065, 0.034, 0.997);(0.000, 0.000, 0.000);VALID;(0.029, 0.019, 0.999);(-0.034, 0.000, 0.000);0.04941693;VALID;(-0.194, 0.047, 0.980);(0.034, 0.000, 0.000);0.04752621;0.2932396;0;None;(0.000, 0.000, 0.000)
5861407;1000114201241277076;63789618907395;(-0.720, 1.609, 2.731);(-0.018, 0.992, -0.122, -0.004);(0.000, 0.000, 0.000);(-0.720, 1.609, 2.731);(-0.003, -0.243, -0.970);VALID;(-0.064, 0.027, 0.998);(0.000, 0.000, 0.000);VALID;(0.029, 0.016, 0.999);(-0.034, 0.000, 0.000);0.04953571;VALID;(-0.188, 0.037, 0.981);(0.034, 0.000, 0.000);0.04826398;0.3018098;0;None;(0.000, 0.000, 0.000)
5861408;1000114201246279571;63789618907406;(-0.720, 1.611, 2.732);(-0.018, 0.993, -0.117, -0.003);(0.000, 0.000, 0.000);(-0.720, 1.611, 2.732);(-0.001, -0.232, -0.973);VALID;(-0.064, 0.023, 0.998);(0.000, 0.000, 0.000);VALID;(0.030, 0.014, 0.999);(-0.034, 0.000, 0.000);0.04969181;VALID;(-0.182, 0.032, 0.983);(0.034, 0.000, 0.000);0.04869284;0.3116751;0;None;(0.000, 0.000, 0.000)
5861409;1000114201251282085;63789618907406;(-0.720, 1.611, 2.732);(-0.018, 0.993, -0.117, -0.003);(0.000, 0.000, 0.000);(-0.720, 1.611, 2.732);(-0.001, -0.232, -0.973);VALID;(-0.063, 0.021, 0.998);(0.000, 0.000, 0.000);VALID;(0.030, 0.011, 0.999);(-0.034, 0.000, 0.000);0.04968494;VALID;(-0.175, 0.029, 0.984);(0.034, 0.000, 0.000);0.04883844;0.3218583;0;None;(0.000, 0.000, 0.000)
5861410;1000114201256284617;63789618907406;(-0.720, 1.611, 2.732);(-0.018, 0.993, -0.117, -0.003);(0.000, 0.000, 0.000);(-0.720, 1.611, 2.732);(-0.001, -0.232, -0.973);VALID;(-0.063, 0.019, 0.998);(0.000, 0.000, 0.000);VALID;(0.030, 0.008, 1.000);(-0.034, 0.000, 0.000);0.04961513;VALID;(-0.169, 0.029, 0.985);(0.034, 0.000, 0.000);0.0491078;0.3314081;0;None;(0.000, 0.000, 0.000)
5861411;1000114201261287141;63789618907417;(-0.720, 1.612, 2.734);(-0.018, 0.993, -0.113, -0.002);(0.000, 0.000, 0.000);(-0.720, 1.612, 2.734);(0.001, -0.225, -0.974);VALID;(-0.062, 0.017, 0.998);(0.000, 0.000, 0.000);VALID;(0.030, 0.005, 1.000);(-0.034, 0.000, 0.000);0.04958618;VALID;(-0.163, 0.029, 0.986);(0.034, 0.000, 0.000);0.0494551;0.3402849;0;None;(0.000, 0.000, 0.000)
5861412;1000114201266289655;63789618907417;(-0.720, 1.612, 2.734);(-0.018, 0.993, -0.113, -0.002);(0.000, 0.000, 0.000);(-0.720, 1.612, 2.734);(0.001, -0.225, -0.974);VALID;(-0.062, 0.016, 0.998);(0.000, 0.000, 0.000);VALID;(0.030, 0.002, 1.000);(-0.034, 0.000, 0.000);0.04950557;VALID;(-0.158, 0.030, 0.987);(0.034, 0.000, 0.000);0.049707;0.3461752;0;None;(0.000, 0.000, 0.000)
5861413;1000114201271292103;63789618907428;(-0.719, 1.613, 2.735);(-0.018, 0.994, -0.111, -0.001);(0.000, 0.000, 0.000);(-0.719, 1.613, 2.735);(0.002, -0.220, -0.975);VALID;(-0.061, 0.015, 0.998);(0.000, 0.000, 0.000);VALID;(0.031, -0.001, 1.000);(-0.034, 0.000, 0.000);0.04935648;VALID;(-0.154, 0.031, 0.988);(0.034, 0.000, 0.000);0.0500705;0.3510434;0;None;(0.000, 0.000, 0.000)
5861414;1000114201276294407;63789618907428;(-0.719, 1.613, 2.735);(-0.018, 0.994, -0.111, -0.001);(0.000, 0.000, 0.000);(-0.719, 1.613, 2.735);(0.002, -0.220, -0.975);VALID;(-0.060, 0.014, 0.998);(0.000, 0.000, 0.000);VALID;(0.031, -0.004, 1.000);(-0.034, 0.000, 0.000);0.04949069;VALID;(-0.150, 0.032, 0.988);(0.034, 0.000, 0.000);0.05029573;0.3551071;0;None;(0.000, 0.000, 0.000)
5861415;1000114201281296568;63789618907439;(-0.719, 1.615, 2.737);(-0.019, 0.994, -0.108, 0.001);(0.000, 0.000, 0.000);(-0.719, 1.615, 2.737);(0.005, -0.214, -0.977);VALID;(-0.059, 0.013, 0.998);(0.000, 0.000, 0.000);VALID;(0.031, -0.007, 0.999);(-0.034, 0.000, 0.000);0.04938612;VALID;(-0.146, 0.032, 0.989);(0.034, 0.000, 0.000);0.05045678;0.3593301;0;None;(0.000, 0.000, 0.000)
5861416;1000114201286298587;63789618907439;(-0.719, 1.615, 2.737);(-0.019, 0.994, -0.108, 0.001);(0.000, 0.000, 0.000);(-0.719, 1.615, 2.737);(0.005, -0.214, -0.977);VALID;(-0.058, 0.012, 0.998);(0.000, 0.000, 0.000);VALID;(0.032, -0.010, 0.999);(-0.034, 0.000, 0.000);0.04939381;VALID;(-0.143, 0.033, 0.989);(0.034, 0.000, 0.000);0.0507449;0.3618453;0;None;(0.000, 0.000, 0.000)
5861417;1000114201291300460;63789618907450;(-0.719, 1.616, 2.738);(-0.019, 0.994, -0.106, 0.002);(0.000, 0.000, 0.000);(-0.719, 1.616, 2.738);(0.007, -0.210, -0.978);VALID;(-0.057, 0.011, 0.998);(0.000, 0.000, 0.000);VALID;(0.032, -0.012, 0.999);(-0.034, 0.000, 0.000);0.04948501;VALID;(-0.140, 0.033, 0.990);(0.034, 0.000, 0.000);0.05097951;0.3639984;0;None;(0.000, 0.000, 0.000)
5861418;1000114201296302300;63789618907450;(-0.719, 1.616, 2.738);(-0.019, 0.994, -0.106, 0.002);(0.000, 0.000, 0.000);(-0.719, 1.616, 2.738);(0.007, -0.210, -0.978);VALID;(-0.055, 0.011, 0.998);(0.000, 0.000, 0.000);VALID;(0.033, -0.014, 0.999);(-0.034, 0.000, 0.000);0.0494635;VALID;(-0.137, 0.034, 0.990);(0.034, 0.000, 0.000);0.05144161;0.3651275;0;None;(0.000, 0.000, 0.000)
5861419;1000114201301304133;63789618907461;(-0.719, 1.617, 2.739);(-0.019, 0.994, -0.103, 0.003);(0.000, 0.000, 0.000);(-0.719, 1.617, 2.739);(0.010, -0.205, -0.979);VALID;(-0.054, 0.010, 0.999);(0.000, 0.000, 0.000);VALID;(0.033, -0.016, 0.999);(-0.034, 0.000, 0.000);0.04950225;VALID;(-0.135, 0.034, 0.990);(0.034, 0.000, 0.000);0.05175802;0.3654514;0;None;(0.000, 0.000, 0.000)
5861420;1000114201306305959;63789618907461;(-0.719, 1.617, 2.739);(-0.019, 0.994, -0.103, 0.003);(0.000, 0.000, 0.000);(-0.719, 1.617, 2.739);(0.010, -0.205, -0.979);VALID;(-0.053, 0.009, 0.999);(0.000, 0.000, 0.000);VALID;(0.033, -0.018, 0.999);(-0.034, 0.000, 0.000);0.04953863;VALID;(-0.134, 0.034, 0.990);(0.034, 0.000, 0.000);0.05227499;0.3651684;0;None;(0.000, 0.000, 0.000)
5861421;1000114201311298293;63789618907461;(-0.719, 1.617, 2.739);(-0.019, 0.994, -0.103, 0.003);(0.000, 0.000, 0.000);(-0.719, 1.617, 2.739);(0.010, -0.205, -0.979);VALID;(-0.052, 0.006, 0.999);(0.000, 0.000, 0.000);VALID;(0.033, -0.021, 0.999);(-0.034, 0.000, 0.000);0.04946259;VALID;(-0.133, 0.033, 0.991);(0.034, 0.000, 0.000);0.05226777;0.3641549;0;None;(0.000, 0.000, 0.000)
5861422;1000114201316292346;63789618907472;(-0.719, 1.618, 2.741);(-0.019, 0.995, -0.101, 0.004);(0.000, 0.000, 0.000);(-0.719, 1.618, 2.741);(0.013, -0.201, -0.979);VALID;(-0.053, 0.009, 0.999);(0.000, 0.000, 0.000);VALID;(0.033, -0.016, 0.999);(-0.034, 0.000, 0.000);0.05048759;VALID;(-0.135, 0.033, 0.990);(0.034, 0.000, 0.000);0.05094782;0.3662674;0;None;(0.000, 0.000, 0.000)
5861423;1000114201321294527;63789618907472;(-0.719, 1.618, 2.741);(-0.019, 0.995, -0.101, 0.004);(0.000, 0.000, 0.000);(-0.719, 1.618, 2.741);(0.013, -0.201, -0.979);VALID;(-0.055, 0.014, 0.998);(0.000, 0.000, 0.000);VALID;(0.032, -0.010, 0.999);(-0.034, 0.000, 0.000);0.0510484;VALID;(-0.141, 0.036, 0.989);(0.034, 0.000, 0.000);0.05334092;0.3597684;0;None;(0.000, 0.000, 0.000)
5861424;1000114201326296834;63789618907483;(-0.719, 1.619, 2.742);(-0.020, 0.995, -0.099, 0.005);(0.000, 0.000, 0.000);(-0.719, 1.619, 2.742);(0.014, -0.197, -0.980);VALID;(-0.056, 0.016, 0.998);(0.000, 0.000, 0.000);VALID;(0.031, -0.007, 0.999);(-0.034, 0.000, 0.000);0.05044769;VALID;(-0.144, 0.037, 0.989);(0.034, 0.000, 0.000);0.05148141;0.3585237;0;None;(0.000, 0.000, 0.000)
5861425;1000114201331299268;63789618907483;(-0.719, 1.619, 2.742);(-0.020, 0.995, -0.099, 0.005);(0.000, 0.000, 0.000);(-0.719, 1.619, 2.742);(0.014, -0.197, -0.980);VALID;(-0.056, 0.017, 0.998);(0.000, 0.000, 0.000);VALID;(0.030, -0.005, 1.000);(-0.034, 0.000, 0.000);0.05010527;VALID;(-0.146, 0.038, 0.989);(0.034, 0.000, 0.000);0.05114456;0.3586628;0;None;(0.000, 0.000, 0.000)
5861426;1000114201336301721;63789618907495;(-0.719, 1.621, 2.744);(-0.020, 0.995, -0.096, 0.006);(0.000, 0.000, 0.000);(-0.719, 1.621, 2.744);(0.016, -0.192, -0.981);VALID;(-0.057, 0.020, 0.998);(0.000, 0.000, 0.000);VALID;(0.028, -0.001, 1.000);(-0.034, 0.000, 0.000);0.04960394;VALID;(-0.146, 0.040, 0.988);(0.034, 0.000, 0.000);0.05101972;0.362112;0;None;(0.000, 0.000, 0.000)
5861427;1000114201341304166;63789618907495;(-0.719, 1.621, 2.744);(-0.020, 0.995, -0.096, 0.006);(0.000, 0.000, 0.000);(-0.719, 1.621, 2.744);(0.016, -0.192, -0.981);VALID;(-0.057, 0.027, 0.998);(0.000, 0.000, 0.000);VALID;(0.026, 0.005, 1.000);(-0.034, 0.000, 0.000);0.04954793;VALID;(-0.149, 0.048, 0.988);(0.034, 0.000, 0.000);0.05190771;0.3578986;0;None;(0.000, 0.000, 0.000)
5861428;1000114201346306603;63789618907506;(-0.719, 1.622, 2.745);(-0.020, 0.995, -0.093, 0.007);(0.000, 0.000, 0.000);(-0.719, 1.622, 2.745);(0.018, -0.185, -0.983);VALID;(-0.057, 0.035, 0.998);(0.000, 0.000, 0.000);VALID;(0.025, 0.013, 1.000);(-0.034, 0.000, 0.000);0.04980289;VALID;(-0.153, 0.057, 0.987);(0.034, 0.000, 0.000);0.05196698;0.3519112;0;None;(0.000, 0.000, 0.000)
5861429;1000114201351309030;63789618907506;(-0.719, 1.622, 2.745);(-0.020, 0.995, -0.093, 0.007);(0.000, 0.000, 0.000);(-0.719, 1.622, 2.745);(0.018, -0.185, -0.983);VALID;(-0.057, 0.043, 0.997);(0.000, 0.000, 0.000);VALID;(0.024, 0.022, 0.999);(-0.034, 0.000, 0.000);0.05017979;VALID;(-0.158, 0.064, 0.985);(0.034, 0.000, 0.000);0.05198257;0.3458021;0;None;(0.000, 0.000, 0.000)
5861430;1000114201356311369;63789618907506;(-0.719, 1.622, 2.745);(-0.020, 0.995, -0.093, 0.007);(0.000, 0.000, 0.000);(-0.719, 1.622, 2.745);(0.018, -0.185, -0.983);VALID;(-0.057, 0.051, 0.997);(0.000, 0.000, 0.000);VALID;(0.024, 0.031, 0.999);(-0.034, 0.000, 0.000);0.05070281;VALID;(-0.163, 0.071, 0.984);(0.034, 0.000, 0.000);0.05223491;0.3408047;0;None;(0.000, 0.000, 0.000)
5861431;1000114201361313565;63789618907516;(-0.719, 1.623, 2.746);(-0.020, 0.996, -0.090, 0.008);(0.000, 0.000, 0.000);(-0.719, 1.623, 2.746);(0.019, -0.179, -0.984);VALID;(-0.058, 0.058, 0.997);(0.000, 0.000, 0.000);VALID;(0.024, 0.039, 0.999);(-0.034, 0.000, 0.000);0.05088667;VALID;(-0.167, 0.076, 0.983);(0.034, 0.000, 0.000);0.05243144;0.3358443;0;None;(0.000, 0.000, 0.000)
5861432;1000114201366315621;63789618907516;(-0.719, 1.623, 2.746);(-0.020, 0.996, -0.090, 0.008);(0.000, 0.000, 0.000);(-0.719, 1.623, 2.746);(0.019, -0.179, -0.984);VALID;(-0.058, 0.063, 0.996);(0.000, 0.000, 0.000);VALID;(0.024, 0.047, 0.999);(-0.034, 0.000, 0.000);0.05107365;VALID;(-0.171, 0.080, 0.982);(0.034, 0.000, 0.000);0.05266508;0.3322345;0;None;(0.000, 0.000, 0.000)
5861433;1000114201371317534;63789618907528;(-0.719, 1.625, 2.748);(-0.021, 0.996, -0.086, 0.009);(0.000, 0.000, 0.000);(-0.719, 1.625, 2.748);(0.021, -0.171, -0.985);VALID;(-0.059, 0.068, 0.996);(0.000, 0.000, 0.000);VALID;(0.024, 0.053, 0.998);(-0.034, 0.000, 0.000);0.05118119;VALID;(-0.173, 0.082, 0.981);(0.034, 0.000, 0.000);0.05283432;0.3294087;0;None;(0.000, 0.000, 0.000)
5861434;1000114201376319306;63789618907528;(-0.719, 1.625, 2.748);(-0.021, 0.996, -0.086, 0.009);(0.000, 0.000, 0.000);(-0.719, 1.625, 2.748);(0.021, -0.171, -0.985);VALID;(-0.059, 0.070, 0.996);(0.000, 0.000, 0.000);VALID;(0.024, 0.058, 0.998);(-0.034, 0.000, 0.000);0.05124554;VALID;(-0.174, 0.083, 0.981);(0.034, 0.000, 0.000);0.0526971;0.3298907;0;None;(0.000, 0.000, 0.000)
5861435;1000114201381321045;63789618907539;(-0.719, 1.626, 2.749);(-0.021, 0.996, -0.083, 0.009);(0.000, 0.000, 0.000);(-0.719, 1.626, 2.749);(0.022, -0.164, -0.986);VALID;(-0.060, 0.073, 0.996);(0.000, 0.000, 0.000);VALID;(0.024, 0.062, 0.998);(-0.034, 0.000, 0.000);0.0514839;VALID;(-0.175, 0.083, 0.981);(0.034, 0.000, 0.000);0.05281188;0.3300267;0;None;(0.000, 0.000, 0.000)
5861436;1000114201386322778;63789618907539;(-0.719, 1.626, 2.749);(-0.021, 0.996, -0.083, 0.009);(0.000, 0.000, 0.000);(-0.719, 1.626, 2.749);(0.022, -0.164, -0.986);VALID;(-0.060, 0.075, 0.995);(0.000, 0.000, 0.000);VALID;(0.024, 0.065, 0.998);(-0.034, 0.000, 0.000);0.05148724;VALID;(-0.175, 0.084, 0.981);(0.034, 0.000, 0.000);0.05324236;0.3297459;0;None;(0.000, 0.000, 0.000)
5861437;1000114201391324504;63789618907550;(-0.719, 1.627, 2.750);(-0.022, 0.997, -0.079, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.627, 2.750);(0.023, -0.157, -0.987);VALID;(-0.060, 0.076, 0.995);(0.000, 0.000, 0.000);VALID;(0.025, 0.067, 0.997);(-0.034, 0.000, 0.000);0.05160012;VALID;(-0.175, 0.084, 0.981);(0.034, 0.000, 0.000);0.05308396;0.3303243;0;None;(0.000, 0.000, 0.000)
5861438;1000114201396316706;63789618907550;(-0.719, 1.627, 2.750);(-0.022, 0.997, -0.079, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.627, 2.750);(0.023, -0.157, -0.987);VALID;(-0.060, 0.076, 0.995);(0.000, 0.000, 0.000);VALID;(0.025, 0.067, 0.997);(-0.034, 0.000, 0.000);0.0517205;VALID;(-0.175, 0.084, 0.981);(0.034, 0.000, 0.000);0.05328191;0.3297287;0;None;(0.000, 0.000, 0.000)
5861439;1000114201401318702;63789618907561;(-0.719, 1.628, 2.751);(-0.022, 0.997, -0.075, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.628, 2.751);(0.023, -0.150, -0.988);VALID;(-0.061, 0.076, 0.995);(0.000, 0.000, 0.000);VALID;(0.025, 0.067, 0.997);(-0.034, 0.000, 0.000);0.05171584;VALID;(-0.176, 0.084, 0.981);(0.034, 0.000, 0.000);0.05350601;0.3284066;0;None;(0.000, 0.000, 0.000)
5861440;1000114201406320825;63789618907561;(-0.719, 1.628, 2.751);(-0.022, 0.997, -0.075, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.628, 2.751);(0.023, -0.150, -0.988);VALID;(-0.061, 0.075, 0.995);(0.000, 0.000, 0.000);VALID;(0.025, 0.067, 0.997);(-0.034, 0.000, 0.000);0.05188632;VALID;(-0.176, 0.084, 0.981);(0.034, 0.000, 0.000);0.05383681;0.3267327;0;None;(0.000, 0.000, 0.000)
5861441;1000114201411323076;63789618907561;(-0.719, 1.628, 2.751);(-0.022, 0.997, -0.075, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.628, 2.751);(0.023, -0.150, -0.988);VALID;(-0.061, 0.076, 0.995);(0.000, 0.000, 0.000);VALID;(0.026, 0.066, 0.997);(-0.034, 0.000, 0.000);0.05190906;VALID;(-0.177, 0.084, 0.981);(0.034, 0.000, 0.000);0.05416675;0.325938;0;None;(0.000, 0.000, 0.000)
5861442;1000114201416325454;63789618907572;(-0.719, 1.629, 2.752);(-0.022, 0.997, -0.072, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.629, 2.752);(0.023, -0.144, -0.989);VALID;(-0.060, 0.076, 0.995);(0.000, 0.000, 0.000);VALID;(0.026, 0.064, 0.998);(-0.034, 0.000, 0.000);0.05189936;VALID;(-0.177, 0.086, 0.980);(0.034, 0.000, 0.000);0.05435764;0.3231804;0;None;(0.000, 0.000, 0.000)
5861443;1000114201421327850;63789618907573;(-0.719, 1.629, 2.752);(-0.022, 0.997, -0.072, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.629, 2.752);(0.023, -0.144, -0.989);VALID;(-0.059, 0.076, 0.995);(0.000, 0.000, 0.000);VALID;(0.026, 0.063, 0.998);(-0.034, 0.000, 0.000);0.05206063;VALID;(-0.178, 0.087, 0.980);(0.034, 0.000, 0.000);0.05491832;0.3206425;0;None;(0.000, 0.000, 0.000)
5861444;1000114201426330238;63789618907583;(-0.719, 1.630, 2.754);(-0.022, 0.997, -0.069, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.630, 2.754);(0.023, -0.137, -0.990);VALID;(-0.057, 0.076, 0.995);(0.000, 0.000, 0.000);VALID;(0.026, 0.062, 0.998);(-0.034, 0.000, 0.000);0.05207049;VALID;(-0.180, 0.089, 0.980);(0.034, 0.000, 0.000);0.05523597;0.3165903;0;None;(0.000, 0.000, 0.000)
5861445;1000114201431332618;63789618907583;(-0.719, 1.630, 2.754);(-0.022, 0.997, -0.069, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.630, 2.754);(0.023, -0.137, -0.990);VALID;(-0.055, 0.076, 0.996);(0.000, 0.000, 0.000);VALID;(0.026, 0.061, 0.998);(-0.034, 0.000, 0.000);0.05199166;VALID;(-0.181, 0.091, 0.979);(0.034, 0.000, 0.000);0.05573195;0.3138894;0;None;(0.000, 0.000, 0.000)
5861446;1000114201436334989;63789618907595;(-0.719, 1.631, 2.755);(-0.022, 0.998, -0.065, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.631, 2.755);(0.023, -0.130, -0.991);VALID;(-0.055, 0.076, 0.996);(0.000, 0.000, 0.000);VALID;(0.026, 0.060, 0.998);(-0.034, 0.000, 0.000);0.05212461;VALID;(-0.181, 0.092, 0.979);(0.034, 0.000, 0.000);0.05676301;0.3128482;0;None;(0.000, 0.000, 0.000)
5861447;1000114201441337244;63789618907595;(-0.719, 1.631, 2.755);(-0.022, 0.998, -0.065, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.631, 2.755);(0.023, -0.130, -0.991);VALID;(-0.054, 0.076, 0.996);(0.000, 0.000, 0.000);VALID;(0.026, 0.059, 0.998);(-0.034, 0.000, 0.000);0.0521443;VALID;(-0.181, 0.094, 0.979);(0.034, 0.000, 0.000);0.05699401;0.3103757;0;None;(0.000, 0.000, 0.000)
5861448;1000114201446339356;63789618907606;(-0.719, 1.633, 2.756);(-0.022, 0.998, -0.062, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.633, 2.756);(0.022, -0.124, -0.992);VALID;(-0.054, 0.075, 0.996);(0.000, 0.000, 0.000);VALID;(0.027, 0.058, 0.998);(-0.034, 0.000, 0.000);0.05216328;VALID;(-0.180, 0.093, 0.979);(0.034, 0.000, 0.000);0.05626665;0.3116289;0;None;(0.000, 0.000, 0.000)
5861449;1000114201451341326;63789618907606;(-0.719, 1.633, 2.756);(-0.022, 0.998, -0.062, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.633, 2.756);(0.022, -0.124, -0.992);VALID;(-0.055, 0.074, 0.996);(0.000, 0.000, 0.000);VALID;(0.027, 0.057, 0.998);(-0.034, 0.000, 0.000);0.05213651;VALID;(-0.179, 0.092, 0.980);(0.034, 0.000, 0.000);0.05631742;0.3131248;0;None;(0.000, 0.000, 0.000)
5861450;1000114201456343155;63789618907606;(-0.719, 1.633, 2.756);(-0.022, 0.998, -0.062, 0.010);(0.000, 0.000, 0.000);(-0.719, 1.633, 2.756);(0.022, -0.124, -0.992);VALID;(-0.055, 0.073, 0.996);(0.000, 0.000, 0.000);VALID;(0.027, 0.056, 0.998);(-0.034, 0.000, 0.000);0.05206352;VALID;(-0.178, 0.090, 0.980);(0.034, 0.000, 0.000);0.05550953;0.3153431;0;None;(0.000, 0.000, 0.000)
