Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;XRRigPosition;CameraGlobalPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability;GazeHitObject;GazeHitPosition
5879840;1000114293441087600;63789618999596;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.013, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.0599336;VALID;(0.014, 0.027, 1.000);(0.034, 0.000, 0.000);0.06110939;2;0.6627389;None;(0.000, 0.000, 0.000)
5879841;1000114293446088901;63789618999596;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.013, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.05998049;VALID;(0.014, 0.027, 1.000);(0.034, 0.000, 0.000);0.06120738;2;0.6631612;None;(0.000, 0.000, 0.000)
5879842;1000114293451090197;63789618999608;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06005929;VALID;(0.014, 0.027, 1.000);(0.034, 0.000, 0.000);0.06125104;2;0.6511345;None;(0.000, 0.000, 0.000)
5879843;1000114293456094948;63789618999608;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06010117;VALID;(0.014, 0.027, 1.000);(0.034, 0.000, 0.000);0.06131933;2;0.6794142;None;(0.000, 0.000, 0.000)
5879844;1000114293461099682;63789618999619;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06016259;VALID;(0.014, 0.027, 1.000);(0.034, 0.000, 0.000);0.06138687;2;0.7170393;None;(0.000, 0.000, 0.000)
5879845;1000114293466104373;63789618999619;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06022672;VALID;(0.014, 0.027, 1.000);(0.034, 0.000, 0.000);0.0614514;2;0.7575064;None;(0.000, 0.000, 0.000)
5879846;1000114293471105532;63789618999629;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06022312;VALID;(0.014, 0.027, 1.000);(0.034, 0.000, 0.000);0.06149497;2;0.8071033;None;(0.000, 0.000, 0.000)
5879847;1000114293476106713;63789618999629;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06020092;VALID;(0.014, 0.027, 1.000);(0.034, 0.000, 0.000);0.06150865;2;0.8397266;None;(0.000, 0.000, 0.000)
5879848;1000114293481107891;63789618999640;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06029864;VALID;(0.014, 0.027, 1.000);(0.034, 0.000, 0.000);0.06155092;2;0.7790587;None;(0.000, 0.000, 0.000)
5879849;1000114293486109064;63789618999640;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06049258;VALID;(0.013, 0.027, 1.000);(0.034, 0.000, 0.000);0.06161271;2;0.7912476;None;(0.000, 0.000, 0.000)
5879850;1000114293491110233;63789618999640;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06048809;VALID;(0.013, 0.027, 1.000);(0.034, 0.000, 0.000);0.06169023;2;0.7796794;None;(0.000, 0.000, 0.000)
5879851;1000114293496111398;63789618999652;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06055113;VALID;(0.013, 0.027, 1.000);(0.034, 0.000, 0.000);0.0617245;2;0.7652779;None;(0.000, 0.000, 0.000)
5879852;1000114293501112559;63789618999652;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06054432;VALID;(0.013, 0.027, 1.000);(0.034, 0.000, 0.000);0.0617958;2;0.7738;None;(0.000, 0.000, 0.000)
5879853;1000114293506113716;63789618999663;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06061212;VALID;(0.013, 0.027, 1.000);(0.034, 0.000, 0.000);0.06178058;2;0.7863339;None;(0.000, 0.000, 0.000)
5879854;1000114293511114949;63789618999663;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06067457;VALID;(0.013, 0.027, 1.000);(0.034, 0.000, 0.000);0.06177932;2;0.791656;None;(0.000, 0.000, 0.000)
5879855;1000114293516116231;63789618999675;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06063731;VALID;(0.012, 0.027, 1.000);(0.034, 0.000, 0.000);0.0617992;2;0.7978167;None;(0.000, 0.000, 0.000)
5879856;1000114293521117509;63789618999675;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06069225;VALID;(0.012, 0.027, 1.000);(0.034, 0.000, 0.000);0.06185292;2;0.7748421;None;(0.000, 0.000, 0.000)
5879857;1000114293526118782;63789618999685;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06071619;VALID;(0.012, 0.027, 1.000);(0.034, 0.000, 0.000);0.06176487;2;0.7960769;None;(0.000, 0.000, 0.000)
5879858;1000114293531120051;63789618999685;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06071271;VALID;(0.012, 0.027, 1.000);(0.034, 0.000, 0.000);0.06181479;2;0.805828;None;(0.000, 0.000, 0.000)
5879859;1000114293536121315;63789618999685;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06074825;VALID;(0.013, 0.027, 1.000);(0.034, 0.000, 0.000);0.06185839;2;0.7902263;None;(0.000, 0.000, 0.000)
5879860;1000114293541126035;63789618999696;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.022, 1.000);(-0.034, 0.000, 0.000);0.06073082;VALID;(0.013, 0.028, 1.000);(0.034, 0.000, 0.000);0.06185663;2;0.7741598;None;(0.000, 0.000, 0.000)
5879861;1000114293546130739;63789618999696;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06069155;VALID;(0.012, 0.028, 1.000);(0.034, 0.000, 0.000);0.06187216;2;0.7820178;None;(0.000, 0.000, 0.000)
5879862;1000114293551135400;63789618999708;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06069301;VALID;(0.013, 0.028, 1.000);(0.034, 0.000, 0.000);0.06187049;2;0.7818117;None;(0.000, 0.000, 0.000)
5879863;1000114293556136556;63789618999708;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06069659;VALID;(0.013, 0.028, 1.000);(0.034, 0.000, 0.000);0.06187053;2;0.7833828;None;(0.000, 0.000, 0.000)
5879864;1000114293561137707;63789618999719;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06067194;VALID;(0.012, 0.028, 1.000);(0.034, 0.000, 0.000);0.06184664;2;0.7669742;None;(0.000, 0.000, 0.000)
5879865;1000114293566138853;63789618999719;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.023, 1.000);(-0.034, 0.000, 0.000);0.06067327;VALID;(0.012, 0.028, 1.000);(0.034, 0.000, 0.000);0.06185766;2;0.7536103;None;(0.000, 0.000, 0.000)
5879866;1000114293571139994;63789618999730;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.024, 1.000);(-0.034, 0.000, 0.000);0.06067454;VALID;(0.013, 0.028, 1.000);(0.034, 0.000, 0.000);0.06186612;2;0.7644218;None;(0.000, 0.000, 0.000)
5879867;1000114293576141130;63789618999730;(-0.880, 1.629, 2.856);(-0.011, 0.999, -0.042, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.024, 1.000);(-0.034, 0.000, 0.000);0.06067406;VALID;(0.013, 0.028, 1.000);(0.034, 0.000, 0.000);0.06185735;2;0.8421698;None;(0.000, 0.000, 0.000)
5879868;1000114293581142263;63789618999741;(-0.880, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.024, 1.000);(-0.034, 0.000, 0.000);0.06065424;VALID;(0.013, 0.028, 1.000);(0.034, 0.000, 0.000);0.06186135;2;0.8557048;None;(0.000, 0.000, 0.000)
5879869;1000114293586143392;63789618999741;(-0.880, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.013, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.024, 1.000);(-0.034, 0.000, 0.000);0.06065851;VALID;(0.013, 0.028, 1.000);(0.034, 0.000, 0.000);0.06124529;2;0.8464959;None;(0.000, 0.000, 0.000)
5879870;1000114293591144517;63789618999741;(-0.880, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.880, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.014, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.024, 1.000);(-0.034, 0.000, 0.000);0.06064489;VALID;(0.013, 0.028, 1.000);(0.034, 0.000, 0.000);0.06129268;2;0.848076;None;(0.000, 0.000, 0.000)
5879871;1000114293596145718;63789618999752;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.014, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.024, 1.000);(-0.034, 0.000, 0.000);0.06062398;VALID;(0.013, 0.028, 1.000);(0.034, 0.000, 0.000);0.06137329;2;0.8740656;None;(0.000, 0.000, 0.000)
5879872;1000114293601146887;63789618999752;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.014, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.024, 1.000);(-0.034, 0.000, 0.000);0.06059275;VALID;(0.014, 0.028, 1.000);(0.034, 0.000, 0.000);0.06139216;2;0.8844823;None;(0.000, 0.000, 0.000)
5879873;1000114293606148051;63789618999763;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.014, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.025, 1.000);(-0.034, 0.000, 0.000);0.06054678;VALID;(0.014, 0.028, 1.000);(0.034, 0.000, 0.000);0.06145062;2;0.8923966;None;(0.000, 0.000, 0.000)
5879874;1000114293611149210;63789618999763;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.014, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.025, 1.000);(-0.034, 0.000, 0.000);0.06049849;VALID;(0.015, 0.028, 0.999);(0.034, 0.000, 0.000);0.06147654;2;0.9089844;None;(0.000, 0.000, 0.000)
5879875;1000114293616150364;63789618999775;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.014, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.025, 1.000);(-0.034, 0.000, 0.000);0.06049054;VALID;(0.015, 0.028, 0.999);(0.034, 0.000, 0.000);0.06149923;2;0.9373525;None;(0.000, 0.000, 0.000)
5879876;1000114293621154974;63789618999775;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.083, -0.997);VALID;(0.015, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.025, 1.000);(-0.034, 0.000, 0.000);0.06046959;VALID;(0.015, 0.028, 0.999);(0.034, 0.000, 0.000);0.06149936;2;0.9359312;None;(0.000, 0.000, 0.000)
5879877;1000114293626159568;63789618999786;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.015, 0.027, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.025, 1.000);(-0.034, 0.000, 0.000);0.06047247;VALID;(0.015, 0.028, 0.999);(0.034, 0.000, 0.000);0.06145322;2;0.9503341;None;(0.000, 0.000, 0.000)
5879878;1000114293631164147;63789618999786;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.015, 0.027, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.025, 1.000);(-0.034, 0.000, 0.000);0.06046368;VALID;(0.015, 0.028, 0.999);(0.034, 0.000, 0.000);0.06144397;2;0.9783353;None;(0.000, 0.000, 0.000)
5879879;1000114293636168683;63789618999797;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.015, 0.027, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.025, 1.000);(-0.034, 0.000, 0.000);0.0604587;VALID;(0.015, 0.028, 0.999);(0.034, 0.000, 0.000);0.06144723;2;1;None;(0.000, 0.000, 0.000)
5879880;1000114293641169742;63789618999797;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.015, 0.027, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.026, 1.000);(-0.034, 0.000, 0.000);0.06042506;VALID;(0.015, 0.028, 0.999);(0.034, 0.000, 0.000);0.06144864;2;0.9880674;None;(0.000, 0.000, 0.000)
5879881;1000114293646170797;63789618999797;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.003);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.015, 0.027, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.026, 1.000);(-0.034, 0.000, 0.000);0.06037342;VALID;(0.016, 0.028, 0.999);(0.034, 0.000, 0.000);0.0614522;2;0.9545988;None;(0.000, 0.000, 0.000)
5879882;1000114293651171848;63789618999808;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.015, 0.027, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.026, 1.000);(-0.034, 0.000, 0.000);0.06035579;VALID;(0.016, 0.028, 0.999);(0.034, 0.000, 0.000);0.06147807;2;0.9489515;None;(0.000, 0.000, 0.000)
5879883;1000114293656172895;63789618999808;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.015, 0.027, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.026, 1.000);(-0.034, 0.000, 0.000);0.06034008;VALID;(0.016, 0.028, 0.999);(0.034, 0.000, 0.000);0.0614798;2;0.9702706;None;(0.000, 0.000, 0.000)
5879884;1000114293661173938;63789618999819;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.015, 0.027, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.026, 1.000);(-0.034, 0.000, 0.000);0.06035111;VALID;(0.016, 0.028, 0.999);(0.034, 0.000, 0.000);0.06148403;2;0.9651473;None;(0.000, 0.000, 0.000)
5879885;1000114293666174978;63789618999819;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.006, -0.082, -0.997);VALID;(0.015, 0.027, 1.000);(0.000, 0.000, 0.000);VALID;(0.014, 0.026, 1.000);(-0.034, 0.000, 0.000);0.0603225;VALID;(0.016, 0.029, 0.999);(0.034, 0.000, 0.000);0.06151671;2;0.9664534;None;(0.000, 0.000, 0.000)
5879886;1000114293671176013;63789618999830;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.007, -0.082, -0.997);VALID;(0.015, 0.028, 1.000);(0.000, 0.000, 0.000);VALID;(0.015, 0.027, 1.000);(-0.034, 0.000, 0.000);0.06028419;VALID;(0.016, 0.029, 0.999);(0.034, 0.000, 0.000);0.0615411;2;0.9001612;None;(0.000, 0.000, 0.000)
5879887;1000114293676177044;63789618999830;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.007, -0.082, -0.997);VALID;(0.016, 0.028, 0.999);(0.000, 0.000, 0.000);VALID;(0.015, 0.027, 1.000);(-0.034, 0.000, 0.000);0.06026492;VALID;(0.016, 0.029, 0.999);(0.034, 0.000, 0.000);0.06150856;2;0.8833329;None;(0.000, 0.000, 0.000)
5879888;1000114293681178125;63789618999841;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.007, -0.082, -0.997);VALID;(0.016, 0.028, 0.999);(0.000, 0.000, 0.000);VALID;(0.015, 0.028, 1.000);(-0.034, 0.000, 0.000);0.06025544;VALID;(0.016, 0.029, 0.999);(0.034, 0.000, 0.000);0.06145454;2;0.8990979;None;(0.000, 0.000, 0.000)
5879889;1000114293686179202;63789618999841;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.007, -0.082, -0.997);VALID;(0.016, 0.028, 0.999);(0.000, 0.000, 0.000);VALID;(0.015, 0.028, 1.000);(-0.034, 0.000, 0.000);0.06025553;VALID;(0.016, 0.029, 0.999);(0.034, 0.000, 0.000);0.06145328;2;0.8998313;None;(0.000, 0.000, 0.000)
5879890;1000114293691180276;63789618999841;(-0.881, 1.629, 2.856);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.856);(-0.007, -0.082, -0.997);VALID;(0.016, 0.028, 0.999);(0.000, 0.000, 0.000);VALID;(0.015, 0.028, 0.999);(-0.034, 0.000, 0.000);0.06023649;VALID;(0.016, 0.029, 0.999);(0.034, 0.000, 0.000);0.06150614;2;0.915302;None;(0.000, 0.000, 0.000)
5879891;1000114293696181346;63789618999852;(-0.881, 1.629, 2.857);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.857);(-0.007, -0.082, -0.997);VALID;(0.016, 0.028, 0.999);(0.000, 0.000, 0.000);VALID;(0.015, 0.028, 0.999);(-0.034, 0.000, 0.000);0.06023383;VALID;(0.017, 0.029, 0.999);(0.034, 0.000, 0.000);0.0615096;2;0.9117165;None;(0.000, 0.000, 0.000)
5879892;1000114293701185873;63789618999852;(-0.881, 1.629, 2.857);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.857);(-0.007, -0.082, -0.997);VALID;(0.016, 0.028, 0.999);(0.000, 0.000, 0.000);VALID;(0.016, 0.028, 0.999);(-0.034, 0.000, 0.000);0.06020284;VALID;(0.017, 0.029, 0.999);(0.034, 0.000, 0.000);0.06152437;2;0.9079301;None;(0.000, 0.000, 0.000)
5879893;1000114293706190385;63789618999863;(-0.881, 1.629, 2.857);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.857);(-0.007, -0.082, -0.997);VALID;(0.016, 0.028, 0.999);(0.000, 0.000, 0.000);VALID;(0.016, 0.028, 0.999);(-0.034, 0.000, 0.000);0.06020099;VALID;(0.017, 0.029, 0.999);(0.034, 0.000, 0.000);0.06153423;2;0.9172065;None;(0.000, 0.000, 0.000)
5879894;1000114293711194881;63789618999863;(-0.881, 1.629, 2.857);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.857);(-0.007, -0.082, -0.997);VALID;(0.016, 0.028, 0.999);(0.000, 0.000, 0.000);VALID;(0.016, 0.028, 0.999);(-0.034, 0.000, 0.000);0.06015742;VALID;(0.017, 0.029, 0.999);(0.034, 0.000, 0.000);0.06154251;2;0.9235485;None;(0.000, 0.000, 0.000)
5879895;1000114293716199361;63789618999874;(-0.881, 1.629, 2.857);(-0.012, 0.999, -0.041, -0.004);(0.000, 0.000, 0.000);(-0.881, 1.629, 2.857);(-0.007, -0.082, -0.997);VALID;(0.016, 0.028, 0.999);(0.000, 0.000, 0.000);VALID;(0.016, 0.028, 0.999);(-0.034, 0.000, 0.000);0.0601372;VALID;(0.017, 0.029, 0.999);(0.034, 0.000, 0.000);0.06150671;2;0.9173343;None;(0.000, 0.000, 0.000)
