Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;XRRigPosition;CameraGlobalPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability;GazeHitObject;GazeHitPosition
5890728;1000114347901694658;63789619054052;(-0.874, 1.621, 2.844);(-0.004, 0.998, -0.041, 0.040);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.082, -0.993);VALID;(0.131, 0.042, 0.990);(0.000, 0.000, 0.000);VALID;(0.202, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04261116;VALID;(-0.059, 0.053, 0.997);(0.034, 0.000, 0.000);0.04471793;0.2515621;0;Distance Text Near;(-0.888, 1.608, 2.545)
5890729;1000114347906697424;63789619054064;(-0.874, 1.621, 2.844);(-0.004, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.082, -0.994);VALID;(0.131, 0.043, 0.990);(0.000, 0.000, 0.000);VALID;(0.203, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04262916;VALID;(-0.059, 0.054, 0.997);(0.034, 0.000, 0.000);0.04477379;0.2514677;0;Distance Text Near;(-0.888, 1.608, 2.545)
5890730;1000114347911700179;63789619054064;(-0.874, 1.621, 2.844);(-0.004, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.082, -0.994);VALID;(0.131, 0.043, 0.990);(0.000, 0.000, 0.000);VALID;(0.203, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04263468;VALID;(-0.059, 0.054, 0.997);(0.034, 0.000, 0.000);0.04479558;0.2522259;0;Distance Text Near;(-0.888, 1.608, 2.545)
5890731;1000114347916702925;63789619054075;(-0.874, 1.621, 2.844);(-0.004, 0.998, -0.041, 0.040);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.082, -0.993);VALID;(0.130, 0.043, 0.991);(0.000, 0.000, 0.000);VALID;(0.202, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04264916;VALID;(-0.058, 0.054, 0.997);(0.034, 0.000, 0.000);0.04471478;0.2531444;0;Distance Text Near;(-0.888, 1.608, 2.545)
5890732;1000114347921705662;63789619054075;(-0.874, 1.621, 2.844);(-0.004, 0.998, -0.041, 0.040);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.082, -0.993);VALID;(0.129, 0.043, 0.991);(0.000, 0.000, 0.000);VALID;(0.202, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04259832;VALID;(-0.058, 0.053, 0.997);(0.034, 0.000, 0.000);0.04440095;0.2537134;0.05305805;Distance Text Near;(-0.888, 1.608, 2.545)
5890733;1000114347926708391;63789619054086;(-0.874, 1.621, 2.844);(-0.004, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.082, -0.994);VALID;(0.129, 0.043, 0.991);(0.000, 0.000, 0.000);VALID;(0.202, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04260562;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04438991;0.2543059;0.1494447;Distance Text Near;(-0.888, 1.608, 2.545)
5890734;1000114347931711111;63789619054086;(-0.874, 1.621, 2.844);(-0.004, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.082, -0.994);VALID;(0.129, 0.043, 0.991);(0.000, 0.000, 0.000);VALID;(0.202, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04261388;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04438752;0.2549942;0.2247036;Distance Text Near;(-0.888, 1.608, 2.545)
5890735;1000114347936713821;63789619054086;(-0.874, 1.621, 2.844);(-0.004, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.082, -0.994);VALID;(0.129, 0.043, 0.991);(0.000, 0.000, 0.000);VALID;(0.202, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04256983;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04437873;0.2554137;0.2980675;Distance Text Near;(-0.888, 1.608, 2.545)
5890736;1000114347941713196;63789619054098;(-0.874, 1.621, 2.844);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.082, -0.994);VALID;(0.128, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04255845;VALID;(-0.056, 0.053, 0.997);(0.034, 0.000, 0.000);0.04440066;0.2557313;0.4136353;Distance Text Near;(-0.887, 1.608, 2.545)
5890737;1000114347946712573;63789619054098;(-0.874, 1.621, 2.844);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.082, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04253905;VALID;(-0.056, 0.053, 0.997);(0.034, 0.000, 0.000);0.0446402;0.2559772;0.3542128;Distance Text Near;(-0.887, 1.608, 2.545)
5890738;1000114347951711952;63789619054108;(-0.874, 1.621, 2.844);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.081, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04256999;VALID;(-0.056, 0.053, 0.997);(0.034, 0.000, 0.000);0.04466138;0.2557695;0.3174303;Distance Text Near;(-0.887, 1.608, 2.546)
5890739;1000114347956711335;63789619054108;(-0.874, 1.621, 2.844);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.081, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.202, 0.032, 0.979);(-0.034, 0.000, 0.000);0.0424856;VALID;(-0.056, 0.053, 0.997);(0.034, 0.000, 0.000);0.04461497;0.2556443;0.437999;Distance Text Near;(-0.887, 1.608, 2.546)
5890740;1000114347961714208;63789619054119;(-0.874, 1.621, 2.844);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.081, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.202, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04246885;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04459431;0.2551648;0.3909137;Distance Text Near;(-0.887, 1.608, 2.546)
5890741;1000114347966717072;63789619054119;(-0.874, 1.621, 2.844);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.844);(0.079, -0.081, -0.994);VALID;(0.128, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.202, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04247366;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04459462;0.2547934;0.3740067;Distance Text Near;(-0.887, 1.608, 2.546)
5890742;1000114347971719928;63789619054131;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.081, -0.994);VALID;(0.128, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.202, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04243436;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04473613;0.2548975;0.315192;Distance Text Near;(-0.888, 1.608, 2.546)
5890743;1000114347976722774;63789619054131;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.081, -0.994);VALID;(0.128, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.202, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04242356;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04473392;0.2550162;0.340326;Distance Text Near;(-0.888, 1.608, 2.546)
5890744;1000114347981725583;63789619054141;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.081, -0.994);VALID;(0.128, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.202, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04240556;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04469876;0.2550139;0.2564693;Distance Text Near;(-0.887, 1.608, 2.546)
5890745;1000114347986728274;63789619054141;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.081, -0.994);VALID;(0.128, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04239991;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04468235;0.255105;0.3188655;Distance Text Near;(-0.887, 1.608, 2.546)
5890746;1000114347991730956;63789619054141;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.081, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04239586;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04468884;0.2551433;0.2711662;Distance Text Near;(-0.887, 1.608, 2.546)
5890747;1000114347996733630;63789619054153;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.081, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04238195;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04470729;0.2554393;0.1762456;Distance Text Near;(-0.887, 1.608, 2.546)
5890748;1000114348001736294;63789619054153;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.081, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04241617;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04461098;0.2553962;0.1759245;Distance Text Near;(-0.887, 1.608, 2.546)
5890749;1000114348006738950;63789619054164;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.081, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04242517;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04455682;0.2554916;0.1469273;Distance Text Near;(-0.887, 1.609, 2.546)
5890750;1000114348011741595;63789619054164;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.041, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.081, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04239332;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04454559;0.2554638;0.1336228;Distance Text Near;(-0.887, 1.609, 2.546)
5890751;1000114348016744232;63789619054175;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.080, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04239571;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04455072;0.2556415;0.03480789;Distance Text Near;(-0.887, 1.609, 2.546)
5890752;1000114348021743454;63789619054175;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.080, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.032, 0.979);(-0.034, 0.000, 0.000);0.04243343;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04468231;0.2556977;0;Distance Text Near;(-0.887, 1.609, 2.546)
5890753;1000114348026746248;63789619054186;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.080, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04244656;VALID;(-0.057, 0.052, 0.997);(0.034, 0.000, 0.000);0.04462412;0.2557947;0;Distance Text Near;(-0.887, 1.609, 2.547)
5890754;1000114348031745571;63789619054186;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.080, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.200, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04253457;VALID;(-0.057, 0.052, 0.997);(0.034, 0.000, 0.000);0.04456357;0.2558815;0.00563158;Distance Text Near;(-0.887, 1.609, 2.547)
5890755;1000114348036744896;63789619054186;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.080, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.200, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04255331;VALID;(-0.057, 0.052, 0.997);(0.034, 0.000, 0.000);0.04466322;0.2558185;0;Distance Text Near;(-0.887, 1.609, 2.547)
5890756;1000114348041747684;63789619054198;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.080, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.200, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04255866;VALID;(-0.057, 0.052, 0.997);(0.034, 0.000, 0.000);0.04465794;0.2559442;0;Distance Text Near;(-0.887, 1.609, 2.547)
5890757;1000114348046750461;63789619054198;(-0.874, 1.621, 2.845);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.845);(0.079, -0.080, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.200, 0.031, 0.979);(-0.034, 0.000, 0.000);0.0425804;VALID;(-0.057, 0.052, 0.997);(0.034, 0.000, 0.000);0.04470723;0.2559302;0;Distance Text Near;(-0.887, 1.609, 2.547)
5890758;1000114348051753229;63789619054208;(-0.874, 1.621, 2.846);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.079, -0.080, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04265061;VALID;(-0.057, 0.052, 0.997);(0.034, 0.000, 0.000);0.04489936;0.2560078;0;Distance Text Near;(-0.887, 1.609, 2.547)
5890759;1000114348056755990;63789619054208;(-0.874, 1.621, 2.846);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.079, -0.080, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04278993;VALID;(-0.057, 0.052, 0.997);(0.034, 0.000, 0.000);0.04494623;0.2559122;0.03023989;Distance Text Near;(-0.887, 1.609, 2.547)
5890760;1000114348061758742;63789619054219;(-0.874, 1.621, 2.846);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.079, -0.079, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04283037;VALID;(-0.057, 0.052, 0.997);(0.034, 0.000, 0.000);0.04551435;0.2557408;0.04360525;Distance Text Near;(-0.887, 1.609, 2.547)
5890761;1000114348066761431;63789619054219;(-0.874, 1.621, 2.846);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.079, -0.079, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04286417;VALID;(-0.057, 0.052, 0.997);(0.034, 0.000, 0.000);0.04553118;0.2555893;0.1461516;Distance Text Near;(-0.887, 1.609, 2.547)
5890762;1000114348071764030;63789619054230;(-0.874, 1.621, 2.846);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.079, -0.079, -0.994);VALID;(0.127, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04287523;VALID;(-0.057, 0.052, 0.997);(0.034, 0.000, 0.000);0.0455509;0.2554348;0.1950604;Distance Text Near;(-0.887, 1.609, 2.547)
5890763;1000114348076766620;63789619054230;(-0.874, 1.621, 2.846);(-0.005, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.079, -0.079, -0.994);VALID;(0.126, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04288004;VALID;(-0.057, 0.052, 0.997);(0.034, 0.000, 0.000);0.04557194;0.2554524;0.2008461;Distance Text Near;(-0.887, 1.609, 2.547)
5890764;1000114348081769200;63789619054241;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.078, -0.079, -0.994);VALID;(0.126, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04290766;VALID;(-0.057, 0.052, 0.997);(0.034, 0.000, 0.000);0.04563485;0.2554357;0.178658;Distance Text Near;(-0.887, 1.609, 2.547)
5890765;1000114348086771744;63789619054241;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.078, -0.079, -0.994);VALID;(0.126, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04293445;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04563713;0.2554539;0.1850209;Distance Text Near;(-0.887, 1.609, 2.547)
5890766;1000114348091774277;63789619054241;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.078, -0.079, -0.994);VALID;(0.126, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04292306;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04566425;0.2554815;0.1004242;Distance Text Near;(-0.887, 1.609, 2.547)
5890767;1000114348096776802;63789619054253;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.078, -0.079, -0.994);VALID;(0.126, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04300426;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04568119;0.2554334;0.03551286;Distance Text Near;(-0.887, 1.609, 2.547)
5890768;1000114348101779317;63789619054253;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.078, -0.079, -0.994);VALID;(0.126, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04302642;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04570013;0.2553307;0.009728737;Distance Text Near;(-0.887, 1.609, 2.547)
5890769;1000114348106778471;63789619054264;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.078, -0.079, -0.994);VALID;(0.126, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04317024;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04568768;0.2552841;0.06631169;Distance Text Near;(-0.887, 1.609, 2.547)
5890770;1000114348111781196;63789619054264;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.078, -0.079, -0.994);VALID;(0.126, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04222646;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04568561;0.2555448;0;Distance Text Near;(-0.887, 1.609, 2.547)
5890771;1000114348116780453;63789619054275;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.078, -0.079, -0.994);VALID;(0.125, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04233655;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04565964;0.2556141;0.04084777;Distance Text Near;(-0.887, 1.609, 2.547)
5890772;1000114348121779712;63789619054275;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.078, -0.079, -0.994);VALID;(0.125, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.031, 0.979);(-0.034, 0.000, 0.000);0.04237142;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04565459;0.2556844;0;Distance Text Near;(-0.887, 1.609, 2.547)
5890773;1000114348126782434;63789619054286;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.078, -0.079, -0.994);VALID;(0.125, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.030, 0.979);(-0.034, 0.000, 0.000);0.04248467;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04550714;0.2555992;0;Distance Text Near;(-0.887, 1.609, 2.548)
5890774;1000114348131785149;63789619054286;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.078, -0.079, -0.994);VALID;(0.126, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.030, 0.979);(-0.034, 0.000, 0.000);0.04250582;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04556305;0.2555684;0;Distance Text Near;(-0.887, 1.609, 2.548)
5890775;1000114348136787855;63789619054286;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.039);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.078, -0.079, -0.994);VALID;(0.125, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.030, 0.979);(-0.034, 0.000, 0.000);0.04269231;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04574961;0.2554581;0;Distance Text Near;(-0.887, 1.609, 2.548)
5890776;1000114348141790553;63789619054297;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.038);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.077, -0.079, -0.994);VALID;(0.125, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.030, 0.979);(-0.034, 0.000, 0.000);0.04274229;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04592152;0.2554621;0;Distance Text Near;(-0.887, 1.609, 2.548)
5890777;1000114348146793240;63789619054297;(-0.874, 1.621, 2.846);(-0.006, 0.998, -0.040, 0.038);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.846);(0.077, -0.079, -0.994);VALID;(0.125, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.201, 0.030, 0.979);(-0.034, 0.000, 0.000);0.04274026;VALID;(-0.057, 0.053, 0.997);(0.034, 0.000, 0.000);0.04574274;0.2553233;0;Distance Text Near;(-0.887, 1.609, 2.548)
5890778;1000114348151795810;63789619054308;(-0.874, 1.621, 2.847);(-0.006, 0.998, -0.040, 0.038);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.847);(0.077, -0.079, -0.994);VALID;(0.124, 0.042, 0.991);(0.000, 0.000, 0.000);VALID;(0.200, 0.029, 0.979);(-0.034, 0.000, 0.000);0.04323705;VALID;(-0.058, 0.053, 0.997);(0.034, 0.000, 0.000);0.04542654;0.2553888;0;Distance Text Near;(-0.886, 1.609, 2.548)
5890779;1000114348156798319;63789619054308;(-0.874, 1.621, 2.847);(-0.006, 0.998, -0.040, 0.038);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.847);(0.077, -0.079, -0.994);VALID;(0.122, 0.041, 0.992);(0.000, 0.000, 0.000);VALID;(0.197, 0.029, 0.980);(-0.034, 0.000, 0.000);0.04304764;VALID;(-0.059, 0.053, 0.997);(0.034, 0.000, 0.000);0.04537294;0.2576621;0;Distance Text Near;(-0.886, 1.609, 2.548)
5890780;1000114348161800819;63789619054319;(-0.874, 1.621, 2.847);(-0.006, 0.998, -0.040, 0.038);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.847);(0.077, -0.079, -0.994);VALID;(0.121, 0.041, 0.992);(0.000, 0.000, 0.000);VALID;(0.194, 0.029, 0.981);(-0.034, 0.000, 0.000);0.04308509;VALID;(-0.060, 0.053, 0.997);(0.034, 0.000, 0.000);0.04545871;0.2598446;0;Distance Text Near;(-0.886, 1.609, 2.548)
5890781;1000114348166803311;63789619054319;(-0.874, 1.621, 2.847);(-0.006, 0.998, -0.040, 0.038);(0.000, 0.000, 0.000);(-0.874, 1.621, 2.847);(0.077, -0.079, -0.994);VALID;(0.120, 0.041, 0.992);(0.000, 0.000, 0.000);VALID;(0.190, 0.029, 0.981);(-0.034, 0.000, 0.000);0.04312193;VALID;(-0.061, 0.053, 0.997);(0.034, 0.000, 0.000);0.0453837;0.2621128;0;Distance Text Near;(-0.886, 1.609, 2.548)
